asn
201726
268057
198161
28181
396926
25091
395838
137491
14614
27870
397131
20986
46796
18920
4711
42301
34270
25002
13878
46979
11709
16432
23415
29690
9893
34056
201171
38097
30619
12552
7617
61275
56444
52708
33095
32546
25539
45551
63956
42793
27377
53713
35988
202409
26036
62057
47759
264760
56077
16173
48477
36864
42625
134279
35415
268106
17367
198269
16371
15270
57498
136515
13877
197036
61715
43086
5480
57958
12286
11522
396481
42753
7489
203539
19215
28400
267246
52348
51904
16062
138101
132620
31490
12902
394898
263372
12494
133395
23313
12273
40113
27929
395413
51638
36431
197726
33813
266463
266149
15810
133381
59725
56779
21415
51938
38837
393233
264935
49088
201435
17575
11085
10990
136440
46171
263631
54269
12877
196797
58928
395683
41622
11652
45117
396898
27759
57439
12533
48742
264393
28952
199380
41266
17734
16842
33277
63152
19643
25637
61009
30563
262490
396014
44305
262470
204536
29147
40772
36533
26605
131194
47261
40934
18116
32825
264424
35783
262900
266527
56511
17713
42488
268619
62533
7604
3112
34318
25938
14238
36205
4358
199212
53228
136008
136698
41710
9066
20850
40610
30525
54617
54427
396322
21534
14873
10855
266694
42251
203289
40711
63069
50779
26093
134095
57291
20132
56535
13892
59115
1217
57631
15261
61803
268399
133934
55257
60583
46387
50326
199008
50987
56707
4900
209671
50503
28086
42742
17117
36059
57890
264550
204279
393730
10987
32319
205606
63068
60626
35500
10161
42437
136726
2726
41037
14073
6336
197453
12184
133615
37482
395647
63362
18550
53494
59561
263347
5394
26650
13565
16526
32707
134059
134521
396835
133100
15361
19844
14537
1120
394516
23632
34086
20562
62953
396251
268427
197252
26043
263628
200008
38100
262379
50313
23580
33101
20089
63932
55611
58481
29438
20257
52916
47934
44096
265931
206349
196972
196922
53995
263864
23985
196975
24448
30983
262227
205276
35635
11641
14867
9366
45278
18084
45037
44895
13745
394020
202166
133278
16977
6434
34211
61915
20080
131127
51689
39320
21054
206200
393739
34171
21937
43943
58902
13110
62283
23032
135031
4830
201290
263217
394984
34579
328350
9430
59134
30778
263201
207210
12318
136075
205891
30266
200296
51487
51533
26787
396143
48283
9684
205931
61825
263784
21632
46598
132268
41496
14049
199764
54758
264493
25906
23844
198214
62954
53832
394380
201730
28224
14616
264959
12302
18638
203600
21378
13213
58445
136838
23381
51037
62675
43416
200142
45051
200803
268432
207142
27224
23170
12303
44499
11067
8565
48470
9365
2854
327876
36661
46718
9042
393954
204546
52048
57753
36932
206676
38697
4352
14369
48633
25875
49389
199015
52992
58134
14628
263775
23661
63303
28884
52825
54205
47273
264514
395234
45600
49425
25152
199522
53341
40280
4796
43444
9965
394598
263093
57781
58403
42685
51546
17348
35302
39741
133393
198941
46309
42649
55900
28135
15101
13909
50118
41482
200791
47294
51609
29042
198551
57154
134714
40388
265502
53272
61690
134426
18588
267993
45470
9266
24084
34612
131281
56255
201999
135474
52626
33286
46151
394742
53830
264096
2830
202169
54641
393573
37212
3215
206868
45797
12356
267416
53201
28150
5767
14297
268472
34594
41906
53362
395444
203962
14805
41692
41082
7049
60162
62764
37628
131322
20919
137956
22689
58305
32201
135482
20917
27989
133854
31836
197095
54682
14742
393513
3312
136961
20397
41206
206632
34937
262690
266967
40716
12460
8771
30164
7306
136164
50474
42160
265389
264244
46085
328261
59908
135076
135336
54370
394711
61336
267482
51249
18717
203296
196740
49304
4578
55909
38987
196806
33401
24819
201434
198545
23203
35313
29536
131928
30155
48167
9326
136193
50138
22904
51785
8787
36827
396028
27565
48897
30354
134863
52814
9778
33067
46650
28313
53717
17924
33549
60212
6718
59490
203524
33714
201642
27582
17443
266636
58430
55074
267660
760
7500
201651
40019
47359
137972
6673
52667
48881
4804
62028
60729
45289
29198
21132
25748
43067
15153
40212
134686
20131
262497
41985
266693
137604
209856
2723
60224
131709
60951
5550
206163
266902
51903
394559
393403
39473
11807
55705
51235
13424
204283
6507
61462
33699
51585
19930
262672
15062
394804
264417
198726
41168
21563
197306
52963
136536
394469
205119
16640
50017
55701
198870
8649
51286
50806
28103
133258
56794
24201
32425
18223
134004
264278
203628
48503
35860
63134
8674
257
44450
30893
45306
43770
22747
8888
133086
30276
263808
264125
57348
12310
133684
48102
25879
35348
22205
53618
17294
265759
3770
44444
15035
21576
52023
395590
198220
6245
48698
51996
52220
37309
37140
50846
34646
197427
395588
32941
35374
133501
8703
44507
41835
204089
54303
40571
264009
43034
37179
6428
31326
13970
50446
265509
394195
28890
18173
55805
51300
206285
327774
264578
36193
20842
60755
393990
34456
24280
3164
61113
40167
59458
203203
16728
9579
137115
56640
43283
28099
26688
13724
42719
263553
56636
56630
23975
20958
266368
30424
6873
198597
9658
45142
29994
59343
52357
48242
34373
43409
54950
14296
262651
43658
29787
265183
267255
266109
137852
33462
266108
25282
396324
28979
59322
12182
52843
266445
557
52409
28316
263478
23918
203078
22190
26621
393278
197373
264034
60221
27014
39305
32157
328207
62818
394948
13951
52622
19732
395088
13579
29356
396158
54311
33638
136034
22653
25449
200862
55668
41585
34102
33304
209652
21573
24654
48353
57186
52372
44810
31307
31764
22451
7632
46692
134522
52947
64404
8431
30427
59149
37721
37650
198772
8092
62709
13044
28327
14527
265779
61884
394265
12179
5972
44050
136849
55002
5563
199309
29213
199101
42594
32067
6759
328126
53951
6082
30426
394580
33161
24776
56485
37658
37908
205402
327808
133811
56989
31498
133881
328245
263128
38315
59831
43982
42987
18974
8411
16189
24274
10003
59807
36089
197613
34622
197084
41916
3661
133077
132638
199512
46271
31494
12990
36817
328017
23341
39604
27345
24083
46293
56619
33177
49560
31926
26897
266345
28207
40195
265410
64251
204977
13576
395110
60756
41998
11710
37588
133509
39134
198372
41077
24262
206466
47950
394366
30363
28420
27960
56282
57463
35223
203533
44262
197821
46944
3265
18302
4775
19631
35953
18709
1797
18830
202515
52842
40405
31886
61434
266181
394841
132722
36407
24246
16327
665
26978
22507
44843
203562
138487
394178
265135
58985
36584
62983
11123
17466
18968
265893
50964
27506
16321
33377
32726
28294
1761
21833
196645
25323
19422
51265
12776
5666
41034
50060
30848
3278
12701
43117
197835
30507
4195
55441
30712
23855
136748
49739
27383
203180
22303
24530
198594
64027
33514
57563
62697
9849
42545
202813
50283
41652
8875
207249
264890
61633
31346
22199
29581
9997
205209
207096
22512
268113
198900
52286
15733
27895
199296
264998
48104
16669
22002
14
39155
58182
393813
264463
60375
41123
203499
27235
38660
57416
14709
33416
26886
45629
44263
263059
134379
205076
22362
15296
396948
203458
394628
62263
17828
4503
35785
46562
27358
210049
53904
25103
37541
206220
45280
34294
46069
205681
49507
26402
20312
328202
51755
11990
263213
206474
15368
8791
4983
42464
41517
47811
266338
23829
52876
20391
24295
25648
32436
9843
395341
4851
395559
394987
136759
33366
197651
196999
8621
62761
198054
38341
30975
51677
136390
23733
198905
131341
46447
204650
53292
43648
262354
62042
131149
328191
31958
28602
20222
206396
59638
22230
136111
15279
262288
266876
53620
40034
21792
2895
328276
58079
16617
46328
204600
62227
49591
393300
43527
204126
39199
196674
10974
203280
64298
59590
12090
197000
39903
60976
200978
57257
36575
267342
25678
40547
202320
197046
616
58889
45271
263028
27954
53085
31810
46163
28083
24652
24586
30201
20070
19653
41551
55392
29189
1103
35723
57399
52173
30910
20000
11133
263923
52928
31746
24043
268157
202744
63877
395839
394264
133974
45446
33359
13702
28378
19936
13548
28213
136605
51579
268546
58814
16256
393988
62578
3408
203517
207128
47170
201835
55596
200470
24107
31264
36714
63291
45556
25407
394252
15726
63422
47372
7029
202023
59777
206602
53365
263546
60563
59535
263252
262394
40982
39528
15008
42574
38755
36808
46708
137684
19416
56928
57507
21246
328386
28839
32076
50749
51125
45719
39230
22238
2128
8651
15126
37497
46651
55068
27533
29892
11036
132303
16751
32921
136481
18615
266506
264384
41929
56782
61264
22317
51821
33127
202681
45366
262376
11935
206852
198167
25657
267318
39177
16532
28736
262380
328003
22080
28686
31425
16539
29304
9269
201564
19796
394105
60516
263403
51626
135037
60315
21922
135913
265953
6999
62640
48996
37463
24324
18378
52758
16877
18659
9179
327821
24691
25378
24766
262423
14232
26131
262480
45399
31062
52638
265033
201277
63765
42394
8684
47794
26535
63998
26857
20262
206414
18646
11924
133847
204764
131936
4298
53268
135875
35480
394324
42323
60308
29114
200988
47020
12143
209997
32479
344
46620
14949
22350
17671
45368
18484
17787
57531
32123
22461
46208
61411
55736
25445
131357
131901
53434
25740
12650
202148
63454
41377
202989
63120
61914
52686
61373
62808
16840
40628
8697
63177
48441
32407
22511
31505
31205
268306
12100
23380
43777
267085
49827
40399
199610
264756
11820
11339
133731
132887
16157
34870
201757
394800
266654
48091
30648
396218
48217
394757
54720
32841
57487
24202
50677
17350
49083
265676
328187
200567
14386
39761
266063
209726
44466
11853
13911
268092
200341
49356
61644
27242
206531
395866
23586
268625
38420
32513
20265
394423
209794
51781
8547
63008
39785
262434
9709
62853
20281
9230
44340
44734
48885
12431
60227
36851
57049
23470
267581
264106
47252
51808
395395
21079
32754
10958
204839
61913
394076
50392
42094
22663
28335
26365
41215
23860
52441
266314
200271
55021
206520
61130
135060
27019
24432
46790
202932
53018
393862
35186
60124
205390
268335
60426
11676
27327
22598
8741
393436
11052
10694
395576
62544
35205
262438
204297
18481
266825
16284
60825
46568
262609
43139
265268
43506
15320
32621
33990
205149
45380
393588
265760
14010
202240
198650
131746
59518
135877
53706
28626
395369
38171
35805
30643
47942
393490
15160
60788
18794
262171
202237
53661
61227
8507
393682
16160
17487
199263
36426
20152
133787
61923
55741
9939
137521
265680
19435
270
33570
58400
48337
264722
50443
394434
205006
14070
40360
22128
264566
267055
265942
52668
57683
61097
197668
204751
48125
33921
20956
45498
42708
9573
38401
48345
48894
395377
204202
52945
48585
60673
17453
9873
63445
201270
39437
35765
23775
60880
328255
50231
394375
196822
135363
49182
394700
393583
48428
44503
10000
198927
41238
49813
133218
34552
22283
30580
22593
131367
33260
263464
63405
8648
54323
41809
47788
205938
197498
395092
32508
39295
202955
15738
264124
47024
15174
59764
30709
3306
202664
396290
29283
17145
265258
30517
31
20921
263457
43789
199166
262461
206717
62410
42822
21241
11465
36434
21405
59157
15309
58186
10692
10753
59491
5503
204244
397019
394763
21693
44439
50420
10697
204331
40816
200509
22814
57930
43634
8535
132165
263098
46919
28196
39337
59118
266017
20150
10191
394247
264752
197977
31972
11747
29804
48320
58234
393390
55100
32256
14244
262733
7961
60072
395500
29348
6796
44715
33575
56982
50622
15832
201236
38195
202179
61404
393408
8232
13092
51680
3784
38325
201293
38502
31098
3288
266303
198754
23225
267081
197336
204859
30083
204631
14639
58131
38409
26997
35177
46787
42478
37088
21094
136056
39699
263038
32287
45758
10396
61829
262194
197985
22772
394736
394028
268577
45894
200702
41271
49881
28815
23250
4879
50014
40229
202173
134764
262328
198610
8330
44831
58659
57070
26424
12551
395501
44124
32529
22698
44786
3347
205565
198175
133374
24909
21518
19036
198915
132083
60963
21787
48141
20406
23482
9519
39589
5483
53330
136806
200325
31495
395811
268525
263411
12507
203818
264191
5022
200187
38399
9505
268067
201214
12643
135860
18759
49641
265495
32053
25931
39430
37354
60944
45005
56772
266152
19265
3967
133186
199597
46956
34437
43204
31982
52399
15601
44324
41726
24631
264899
264381
202045
23190
27364
26941
19220
16001
36797
34066
19480
131899
12109
17231
2021
48620
32416
34273
17078
393387
10340
6342
64255
19360
133969
36976
39566
268338
7806
207078
395841
64067
46416
15321
21694
5397
268492
262860
50172
56547
8371
197558
394483
203756
268670
16629
205855
13901
4980
24708
262653
12261
11539
136712
33082
198570
26255
202063
40931
136897
137020
19934
14313
393349
61866
34785
125
395519
47638
32448
17857
199731
51257
395412
43862
136195
14003
5620
33506
3214
13812
28618
16289
14076
63112
40642
7734
133538
22955
22135
5006
131735
201644
36152
21047
55904
51184
40632
28216
136831
134053
131937
17537
205039
206917
201908
61731
263819
39431
25446
36228
36289
18666
394644
21675
197929
35574
47220
27531
16467
18168
40332
29383
29259
8328
4800
267188
12388
10169
53880
48843
62339
44700
8451
43888
14762
204080
29039
8620
59817
21655
132494
13839
51698
56426
28146
21984
203961
7363
43403
21795
137439
51058
25465
393294
42936
12531
10317
51380
199196
41124
395442
7921
52371
3292
201470
21859
22481
33280
33911
42861
56514
35072
205514
44761
266381
39232
134548
197295
45520
6687
393743
20643
6674
559
18259
206778
196890
262652
203947
40570
12796
201581
13781
6402
199484
22280
23738
131412
20486
49185
47041
199571
51941
7415
45637
264185
58308
393656
204067
44143
29019
16181
206346
37982
27240
23599
11402
42538
395943
36698
25188
54540
39667
196809
12654
35892
262252
22222
264685
36664
63689
60527
30811
132321
45039
61098
58982
31449
29861
395362
12620
393795
46468
59679
44407
37599
61290
45317
136741
46852
19182
266951
32009
47666
15694
395515
205144
262767
393397
262518
395751
38493
60027
397080
198815
16761
3424
23255
199617
57717
13662
60121
40922
266538
31893
394919
263062
25277
6941
19904
395554
131262
48612
32571
16919
36739
52280
23514
28624
61769
40166
25920
8949
134998
56385
8926
210109
30914
12589
55250
52996
62474
16238
61893
135024
59709
54717
38661
394208
200016
12355
167
17589
55545
38251
7679
136119
393925
200992
49128
30688
201471
23034
51308
572
206301
204914
57976
17005
3333
51845
52647
51074
265446
22182
22843
264510
198672
12586
22146
49326
200672
51340
396071
62549
205682
11106
131248
266430
3281
4868
262614
53250
135543
24510
15454
29484
61663
131923
47872
46612
5514
34655
14480
58331
18229
64449
59795
7748
56736
6713
262492
9487
28252
32982
17978
56593
32204
203598
17324
196899
395563
32438
12085
197467
56906
61583
40351
25967
53195
8652
265491
209904
59162
396426
136962
62163
14418
52690
9810
32560
29643
1204
136101
8538
58553
264748
134970
32257
267378
46785
36852
12153
1407
43769
209530
327848
134305
25783
57624
18881
2158
35273
57128
14252
202089
36783
200543
30174
268614
19404
133470
51316
26926
263714
12422
9968
24914
24529
15914
32025
199061
58053
27944
20425
8361
395516
198631
35237
26757
132506
46118
17670
11962
201709
133054
4758
62638
11260
59840
58411
4594
327766
202504
62827
15798
11753
395488
42446
14689
27264
264230
62377
33361
21945
205817
21182
200071
59883
44268
18450
9067
29023
267593
198438
396191
57701
395154
11966
131748
40875
64432
46107
23783
52991
6832
11166
19163
327869
41155
54577
25373
262387
22510
42555
138497
35162
203477
53674
263806
13598
40353
44930
205046
23127
13011
264590
29911
200154
136648
62424
28034
12238
59507
60979
59365
19843
14384
19949
394151
59937
53159
48858
46273
25733
51494
263715
51419
197932
48287
137004
20009
14293
25253
59938
21299
53162
33593
197497
38921
396148
18637
29550
396997
206856
201803
23486
2003
395100
265375
264205
9140
267096
33662
203989
57944
63389
202844
20235
395846
55889
201087
46381
28153
27536
63037
4605
196870
61370
11563
206168
10780
46490
41587
201422
49063
199114
18227
23090
203171
55067
51976
201689
264791
131414
16565
263517
207050
16085
62859
268269
264971
135273
265756
35065
50101
396493
6535
52159
40845
31729
42442
395179
14360
264207
46755
206973
62179
52696
30715
58028
54635
396185
263319
36680
19367
48509
54089
15348
29054
203223
12956
394999
138411
54236
1423
40336
27760
393640
263124
197465
132615
396482
51539
23773
11803
25575
395974
137621
3095
198734
22599
18684
206279
55907
202454
32230
267380
50325
396281
25869
27839
25763
23531
52160
40009
15192
132950
23786
43550
206918
16058
57589
15317
38968
17816
50076
265058
61346
268471
63511
135808
35475
18241
395082
205355
134809
54321
200291
55674
62015
38532
133332
28421
4184
394132
134830
33541
29873
132912
15685
201902
201797
30232
12926
23166
11301
10201
57746
52334
54999
57441
60612
26406
46920
19417
42589
25289
199096
201904
56563
52923
202204
61378
138505
63528
16313
19587
25387
5772
265339
34528
32073
58274
50644
29172
51337
40599
13928
63451
33976
262624
2686
136604
31183
6377
135193
25636
394495
202615
14830
2025
197503
27316
396010
201196
132038
134976
55468
62000
27489
22612
16686
61256
22011
23465
265475
43474
60388
394917
47120
29015
13376
51744
49320
56301
23010
11787
48265
264100
200719
19963
265518
327873
200099
131279
203556
25108
25372
28308
61666
48348
59973
51528
40983
9671
28197
61844
39317
47498
47243
21487
396033
20616
2015
28695
263525
10035
135925
46055
210265
22370
18982
267189
11208
50867
24557
44456
18158
59456
203811
59151
50002
30664
41954
33519
27911
48106
135956
34555
33436
1321
265034
56838
131595
43116
49216
3061
30291
42947
267274
13458
63123
9327
24207
12130
46135
131448
57670
44733
56478
36813
268563
59348
264887
37136
133764
197987
2159
394872
6429
15100
46375
137715
29205
18846
134242
49960
58797
45548
265933
265529
14339
36432
34858
265388
24424
23307
36847
22013
48515
30520
58449
1836
210038
206591
3918
23111
13580
395608
22623
10735
30764
12266
395527
59249
59077
263137
64288
7465
38406
22976
23106
131225
42676
206426
20423
3212
393691
138158
40684
36362
38880
42579
206368
16186
5180
394278
39242
262827
26615
4410
23002
8657
4309
8744
56995
60578
29082
43323
263014
15311
200503
58341
52213
201275
48485
137896
14489
43155
38708
203086
13907
13698
393997
198271
46436
21680
204292
56828
56776
49054
23392
50976
61116
26831
133529
62418
22636
8068
50906
44747
9119
393890
26885
30103
3132
22441
204406
56686
27280
199828
60173
204838
24893
30032
262205
24320
10929
62943
63319
23183
52323
45839
20225
16148
13902
19428
40293
203819
48115
39171
32684
43981
16677
14500
36771
206563
394772
204853
58177
135848
6468
267029
36848
11174
62233
14611
26744
11080
27396
264322
131247
30482
206804
394668
32432
33054
268362
3592
62343
34765
32029
32412
52359
15301
50282
15566
49318
203316
58163
52493
12509
46249
59806
56807
37656
265530
31148
27291
133978
132267
1219
17725
137241
25356
3634
49319
54408
26137
21802
18622
263383
14259
138364
47827
42456
39577
33105
46153
262293
40517
205040
61243
56760
24750
62682
59890
132556
266646
56665
203623
54438
56677
59381
30457
262183
58087
38698
8844
136522
35391
34557
42033
22110
198374
42504
43716
12020
11916
54764
50516
9384
265273
62541
22588
13365
138613
34540
53411
263421
327975
36490
29813
19175
263527
22579
49949
395425
265366
136454
29395
28994
50911
4266
198235
36105
21379
56451
25596
265199
197872
39380
27207
196621
204072
199990
54788
51178
10843
8001
268458
202226
6327
29972
39243
195
49697
29560
54447
11716
4890
40532
206812
202121
52564
23330
34098
13065
200762
25898
12235
197350
32050
22697
50696
397093
61839
50627
48618
43549
31484
8758
14145
267042
31065
62151
60175
59261
264169
49059
393671
29001
7834
52922
264011
36471
22994
25486
44798
35585
17386
45572
31402
266484
53518
203061
266437
50407
4646
56575
15318
263790
3480
203897
266443
49712
45820
41590
6833
19144
38076
28338
52151
51164
204315
138104
60365
19905
54092
37254
266039
47435
39318
7116
12301
32391
48036
21637
266238
396141
61406
29902
136445
28514
199792
26016
394522
394567
197405
266211
202093
8343
37558
394768
20251
49370
19429
18239
6319
10101
45284
23025
267034
11277
4835
264797
19321
12714
9601
21958
53521
43188
393301
63148
45535
42653
262223
39925
33480
25068
396919
206309
24509
135919
5778
54658
7497
19556
38836
137125
46456
26223
395471
2263
132825
19993
51200
35040
39277
50130
45661
12122
52912
201340
11528
133788
136714
30340
59640
36645
27233
12134
134027
264920
40819
28832
11300
55606
24413
25601
28667
56486
47466
136284
33971
199104
33378
200161
35986
59096
13336
198537
42841
19239
138173
62664
27802
19816
5629
198217
47969
201702
40380
199826
30550
52361
262464
52893
3722
18834
16052
57869
51094
31556
54054
9911
201476
62958
39686
24290
20243
200667
48770
396174
22177
200640
62566
14442
394609
263337
8331
33498
6650
64227
267672
12545
63967
262673
203724
54826
393381
44829
12119
54918
37345
196660
25844
17766
7334
46996
52258
47379
32756
54591
9271
55628
263159
19950
19646
39892
62265
43845
33608
3307
199338
6819
40585
16405
28933
39052
36786
137077
24217
32309
6559
35690
22270
20800
13834
1258
206061
136931
63280
47169
45804
395699
196739
18451
6846
136257
21702
135927
19572
41359
202551
53609
15924
6295
17067
44403
22385
135217
40203
394399
393559
200976
137811
42702
7535
200899
29979
18540
206460
266377
30264
57948
54430
16710
18741
265929
32456
41007
64208
262176
31742
14887
135496
29648
198538
15830
6491
198753
2734
198771
6580
13838
47226
206315
395659
46026
64494
62291
31515
40618
21568
199659
42377
32860
21612
1311
51820
55529
47390
16191
264647
166
44993
41115
52093
46814
9930
46296
27817
131718
43110
201876
7270
63311
266154
133034
16886
35130
45181
37584
394138
395776
54008
28801
30686
54154
327716
197656
393950
